lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,246_dbm,200_dbm,181_dbm,208_dbm,189_dbm,459_dbm,188_dbm,timestamp,intersection_points,label
24.7895373,120.9948973,9.72700023651123,329.8338623046875,0.0,-14.94,-12.36,-41.1,-107.86954,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895373,120.9948973,9.72700023651123,329.8338623046875,0.0,-30.179998,17.76,-31.679998,68.55298,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895479,120.9948846,9.743000030517578,327.6192932128906,0.0,-27.06,2.1,-38.879997,-10.294823,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895479,120.9948846,9.743000030517578,327.6192932128906,0.0,-2.52,-21.84,-40.379997,-67.72865,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895575,120.9948715,9.810999870300293,325.4463195800781,0.0,-27.9,15.9,-35.34,-23.611204,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895575,120.9948715,9.810999870300293,325.4463195800781,0.0,-32.64,19.439999,-27.599998,73.32074,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895575,120.9948715,9.810999870300293,325.4463195800781,0.0,-15.9,-11.759999,-40.62,-119.606995,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895575,120.9948715,9.810999870300293,325.4463195800781,0.0,-15.0,-16.26,-39.66,-112.14298,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.789568,120.9948552,9.934000015258789,322.34295654296875,0.0,-26.16,13.679999,-36.78,123.9899,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.789568,120.9948552,9.934000015258789,322.34295654296875,0.0,-26.46,1.5,-37.26,-13.933592,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.789568,120.9948552,9.934000015258789,322.34295654296875,0.0,-3.0,-21.84,-38.52,-91.811134,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.789568,120.9948552,9.934000015258789,322.34295654296875,0.0,-20.039999,4.08,-40.62,-57.466774,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895772,120.9948411,10.024999618530273,319.9477233886719,0.0,-24.96,12.42,-37.98,82.388145,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895851,120.9948263,10.10200023651123,317.5161437988281,0.0,-6.72,-12.84,-41.579998,-106.487495,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895851,120.9948263,10.10200023651123,317.5161437988281,0.0,-9.9,-20.52,-39.66,-106.53387,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895851,120.9948263,10.10200023651123,317.5161437988281,0.0,-24.66,11.94,-37.739998,90.91772,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895851,120.9948263,10.10200023651123,317.5161437988281,0.0,-26.699999,2.8799999,-37.68,23.6897,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895931,120.9948105,10.196999549865723,315.1548156738281,0.0,1.4399999,-23.279999,-37.68,-56.07304,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7895931,120.9948105,10.196999549865723,315.1548156738281,0.0,-22.38,-11.5199995,-37.98,-97.85326,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896002,120.9947947,10.182999610900879,313.0500793457031,0.0,-25.68,6.24,-37.739998,71.37126,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896002,120.9947947,10.182999610900879,313.0500793457031,0.0,-10.86,-14.16,-39.42,-97.1155,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896002,120.9947947,10.182999610900879,313.0500793457031,0.0,4.92,-30.359999,-28.199999,144.17896,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896073,120.9947786,10.138999938964844,311.3755798339844,0.0,-18.119999,3.54,-40.14,-29.473162,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896073,120.9947786,10.138999938964844,311.3755798339844,0.0,-19.98,7.2599998,-38.1,4.8489017,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896134,120.9947616,10.107000350952148,309.28485107421875,0.0,4.08,-18.42,-35.7,-103.279366,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896134,120.9947616,10.107000350952148,309.28485107421875,0.0,0.29999998,-11.04,-39.66,-106.2866,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896134,120.9947616,10.107000350952148,309.28485107421875,0.0,-12.78,15.42,-34.86,65.50155,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896181,120.9947435,10.166999816894531,306.68597412109375,0.0,-7.68,-0.24,-40.14,-75.65063,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896181,120.9947435,10.166999816894531,306.68597412109375,0.0,6.54,-24.48,-32.219997,60.39431,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896181,120.9947435,10.166999816894531,306.68597412109375,0.0,-15.839999,12.48,-39.059998,-16.449871,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896181,120.9947435,10.166999816894531,306.68597412109375,0.0,-19.98,5.4,-37.68,79.33377,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896219,120.994727,10.175000190734863,304.32672119140625,0.0,6.8399997,-15.059999,-37.32,18.628317,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896219,120.994727,10.175000190734863,304.32672119140625,0.0,-5.8799996,-18.18,-38.16,-114.89378,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896219,120.994727,10.175000190734863,304.32672119140625,0.0,-19.92,7.14,-36.48,54.81405,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896219,120.994727,10.175000190734863,304.32672119140625,0.0,-11.759999,-2.58,-41.04,-49.002945,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896249,120.9947095,10.121000289916992,302.0420227050781,0.0,5.8199997,-22.56,-34.559998,53.241688,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896289,120.9946942,10.107999801635742,300.78857421875,0.0,-16.56,4.56,-40.2,-26.779211,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896289,120.9946942,10.107999801635742,300.78857421875,0.0,-17.82,-1.4399999,-41.46,84.830444,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896293,120.9946768,10.072999954223633,298.3359375,0.0,7.56,-17.1,-36.239998,-121.35226,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896293,120.9946768,10.072999954223633,298.3359375,0.0,1.14,-23.64,-36.18,-122.67599,-86,-84,-82,0,0,0,0,0,0,17,0,1
24.7896293,120.9946768,10.072999954223633,298.3359375,0.0,-14.16,-3.12,-41.46,85.41486,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896293,120.9946768,10.072999954223633,298.3359375,0.0,-1.74,-8.82,-41.52,-59.08928,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896319,120.9946619,10.013999938964844,296.9497985839844,0.0,12.54,-26.939999,-29.58,-106.26468,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896319,120.9946619,10.013999938964844,296.9497985839844,0.0,-0.71999997,-9.12,-41.879997,-63.330402,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896311,120.9946431,10.105999946594238,294.3205261230469,0.0,-11.94,-7.98,-40.2,87.331726,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896311,120.9946431,10.105999946594238,294.3205261230469,0.0,15.48,-28.26,-26.46,170.66722,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896311,120.9946431,10.105999946594238,294.3205261230469,0.0,8.46,-28.019999,-28.8,-156.51003,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896299,120.9946243,10.151000022888184,291.63873291015625,0.0,-8.94,-16.619999,-38.52,-176.66188,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896299,120.9946243,10.151000022888184,291.63873291015625,0.0,7.3199997,-31.019999,-26.76,-132.79384,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896299,120.9946243,10.151000022888184,291.63873291015625,0.0,14.759999,-38.46,3.8999999,158.57228,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896299,120.9946243,10.151000022888184,291.63873291015625,0.0,18.48,-35.88,10.139999,149.508,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896299,120.9946243,10.151000022888184,291.63873291015625,0.0,14.16,-37.68,-0.53999996,160.4567,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896263,120.9946034,10.104999542236328,287.9046936035156,0.0,21.539999,-33.899998,-10.0199995,-155.32227,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896263,120.9946034,10.104999542236328,287.9046936035156,0.0,12.719999,-19.08,-34.2,-116.93011,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896263,120.9946034,10.104999542236328,287.9046936035156,0.0,3.3,-1.86,-42.54,40.34952,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896263,120.9946034,10.104999542236328,287.9046936035156,0.0,4.98,-18.18,-37.32,-102.39706,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896263,120.9946034,10.104999542236328,287.9046936035156,0.0,11.88,-32.219997,-24.6,-79.97295,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896281,120.9945728,10.156000137329102,285.4950866699219,0.0,-15.78,-13.38,-37.8,-79.679375,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896281,120.9945728,10.156000137329102,285.4950866699219,0.0,-15.719999,-6.06,-39.36,89.439575,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896217,120.9945545,10.267999649047852,282.3439025878906,0.0,3.24,-24.06,-33.6,-138.28146,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896217,120.9945545,10.267999649047852,282.3439025878906,0.0,0.12,-31.859999,-25.56,-139.87057,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.789621,120.9945385,10.395999908447266,282.0998840332031,0.0,-12.48,-14.28,-38.579998,49.302864,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.789621,120.9945385,10.395999908447266,282.0998840332031,0.0,-2.28,-18.3,-37.739998,-64.368034,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.789621,120.9945385,10.395999908447266,282.0998840332031,0.0,11.219999,-34.14,-19.92,-41.849163,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896166,120.9945211,10.430999755859375,281.02642822265625,0.0,-15.36,-22.02,-32.28,-124.08022,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896166,120.9945211,10.430999755859375,281.02642822265625,0.0,-13.62,-9.36,-40.32,93.48021,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896147,120.9945065,10.394000053405762,280.1553649902344,0.0,6.8999996,-24.539999,-31.32,-125.1122,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896147,120.9945065,10.394000053405762,280.1553649902344,0.0,11.16,-31.14,-21.48,155.93889,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896147,120.9945065,10.394000053405762,280.1553649902344,0.0,-4.56,-10.8,-39.899998,-15.628533,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896147,120.9945065,10.394000053405762,280.1553649902344,0.0,5.58,-17.039999,-36.18,-55.903156,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896074,120.9944886,10.407999992370605,277.8057556152344,0.0,26.099998,-29.34,-15.839999,114.9661,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896074,120.9944886,10.407999992370605,277.8057556152344,0.0,8.28,-33.239998,-22.68,-142.51143,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896056,120.9944729,10.467000007629395,276.86871337890625,0.0,-5.7599998,-17.76,-35.76,94.30333,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896056,120.9944729,10.467000007629395,276.86871337890625,0.0,15.48,-26.699999,-28.619999,-127.281204,-91,0,0,0,-90,-93,0,0,0,17,0,1
24.7896056,120.9944729,10.467000007629395,276.86871337890625,0.0,16.56,-34.44,-17.52,-177.91763,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895972,120.9944551,10.40999984741211,273.55059814453125,0.0,11.58,-17.46,-36.96,-72.06578,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895972,120.9944551,10.40999984741211,273.55059814453125,0.0,12.42,-20.039999,-34.86,-21.883736,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895922,120.9944404,10.340999603271484,271.8746032714844,0.0,25.38,-30.179998,-17.52,0.03753828,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895922,120.9944404,10.340999603271484,271.8746032714844,0.0,-1.38,-31.08,-27.9,-129.72807,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895922,120.9944404,10.340999603271484,271.8746032714844,0.0,-9.96,-18.539999,-36.6,71.88707,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895922,120.9944404,10.340999603271484,271.8746032714844,0.0,-3.72,-29.699999,-27.3,-135.89307,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895798,120.9944237,10.190999984741211,267.2413024902344,0.0,-6.2999997,-35.94,-19.5,-155.02415,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895714,120.99441,10.116999626159668,264.0621337890625,0.0,-18.06,-19.98,-33.42,-45.73884,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895714,120.99441,10.116999626159668,264.0621337890625,0.0,-7.56,-24.48,-33.12,-70.00471,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895714,120.99441,10.116999626159668,264.0621337890625,0.0,7.2599998,-31.859999,-25.14,-154.36191,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895714,120.99441,10.116999626159668,264.0621337890625,0.0,-3.3,-28.92,-32.76,-135.08948,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895669,120.9943963,10.0649995803833,263.3645935058594,0.0,-2.82,-17.52,-39.66,77.62698,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895669,120.9943963,10.0649995803833,263.3645935058594,0.0,16.02,-29.46,-28.26,-133.96,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895669,120.9943963,10.0649995803833,263.3645935058594,0.0,21.18,-37.38,-6.8999996,167.77242,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895558,120.9943839,9.937000274658203,260.068603515625,0.0,20.699999,-25.019999,-27.9,53.12662,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895558,120.9943839,9.937000274658203,260.068603515625,0.0,12.42,-20.76,-35.16,-94.988495,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895477,120.9943713,9.944999694824219,257.42041015625,0.0,28.74,-29.939999,-7.9199996,28.518793,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895477,120.9943713,9.944999694824219,257.42041015625,0.0,5.8199997,-32.34,-25.5,-136.85146,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.7895477,120.9943713,9.944999694824219,257.42041015625,0.0,8.88,-18.06,-37.86,151.69283,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.789533,120.994363,9.944000244140625,250.49029541015625,0.0,21.48,-29.099998,-21.96,-130.90538,0,0,0,0,-91,-95,-88,0,0,17,0,1
24.789533,120.994363,9.944000244140625,250.49029541015625,0.0,16.859999,-36.54,-9.0,165.36554,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895251,120.9943526,9.987000465393066,248.15953063964844,0.0,15.0,-24.24,-32.52,45.21365,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895251,120.9943526,9.987000465393066,248.15953063964844,0.0,17.46,-27.24,-28.14,-76.33146,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895251,120.9943526,9.987000465393066,248.15953063964844,0.0,31.14,-29.22,-10.139999,-4.127267,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895251,120.9943526,9.987000465393066,248.15953063964844,0.0,15.299999,-30.779999,-25.439999,-131.66473,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895149,120.9943441,9.96399974822998,244.65371704101562,0.0,17.82,-13.2,-35.76,81.8433,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895149,120.9943441,9.96399974822998,244.65371704101562,0.0,11.46,-31.74,-24.359999,-140.13562,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895073,120.9943349,9.991000175476074,243.12249755859375,0.0,6.54,-40.079998,-4.44,170.75122,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895073,120.9943349,9.991000175476074,243.12249755859375,0.0,-0.17999999,-27.359999,-31.619999,2.3596015,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.7895073,120.9943349,9.991000175476074,243.12249755859375,0.0,8.099999,-28.98,-27.66,-107.29286,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.789497,120.9943276,10.114999771118164,240.3874053955078,0.0,23.34,-33.0,-4.56,32.65702,0,-95,0,0,-87,0,-96,0,0,17,0,1
24.789497,120.9943276,10.114999771118164,240.3874053955078,0.0,8.88,-37.079998,-13.86,-155.71582,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.789485,120.99432,10.185999870300293,237.34996032714844,0.0,5.8799996,-26.939999,-31.14,107.382385,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.789485,120.99432,10.185999870300293,237.34996032714844,0.0,23.16,-25.26,-22.02,-124.89505,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.789485,120.99432,10.185999870300293,237.34996032714844,0.0,21.119999,-35.28,-2.46,137.76068,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894724,120.9943122,10.229000091552734,234.1877899169922,0.0,-5.46,-26.46,-31.439999,-75.5841,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894724,120.9943122,10.229000091552734,234.1877899169922,0.0,0.12,-26.22,-32.94,117.25476,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894591,120.994304,10.279000282287598,231.06480407714844,0.0,22.56,-36.48,1.0799999,138.30232,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894591,120.994304,10.279000282287598,231.06480407714844,0.0,-7.62,-41.46,-3.6599998,-175.60637,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894591,120.994304,10.279000282287598,231.06480407714844,0.0,-8.099999,-28.74,-31.5,105.78427,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894458,120.9942959,10.274999618530273,228.07403564453125,0.0,16.32,-34.5,-19.619999,-142.42326,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894458,120.9942959,10.274999618530273,228.07403564453125,0.0,13.08,-37.5,13.98,155.76817,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894458,120.9942959,10.274999618530273,228.07403564453125,0.0,-6.24,-34.92,-23.88,-159.5876,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894458,120.9942959,10.274999618530273,228.07403564453125,0.0,1.3199999,-30.72,-28.56,131.63022,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894289,120.9942883,10.246999740600586,224.1370391845703,0.0,18.0,-37.98,3.36,147.54475,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894289,120.9942883,10.246999740600586,224.1370391845703,0.0,-4.92,-38.94,4.8599997,172.94815,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894164,120.9942806,10.234000205993652,222.6003875732422,0.0,-11.94,-28.5,-27.96,103.579834,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894164,120.9942806,10.234000205993652,222.6003875732422,0.0,11.5199995,-33.42,-24.24,-141.64108,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7894164,120.9942806,10.234000205993652,222.6003875732422,0.0,13.86,-38.82,15.48,149.12422,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7893977,120.994275,10.190999984741211,218.53689575195312,0.0,-12.66,-39.48,-8.34,178.10649,0,-95,0,0,-89,0,-97,0,0,17,0,1
24.7893977,120.994275,10.190999984741211,218.53689575195312,0.0,-6.48,-36.36,-19.68,154.20929,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893977,120.994275,10.190999984741211,218.53689575195312,0.0,12.54,-41.879997,6.96,159.50397,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893818,120.9942697,10.15999984741211,215.9616241455078,0.0,-5.1,-41.879997,11.28,163.89488,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893818,120.9942697,10.15999984741211,215.9616241455078,0.0,-2.04,-33.239998,-29.039999,125.114624,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893818,120.9942697,10.15999984741211,215.9616241455078,0.0,10.44,-37.5,-16.44,-146.47272,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893674,120.994266,10.119000434875488,213.60171508789062,0.0,13.62,-37.2,15.0,153.99492,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893674,120.994266,10.119000434875488,213.60171508789062,0.0,-19.38,-36.6,-3.0,167.9305,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893517,120.9942622,10.057000160217285,211.32737731933594,0.0,-13.92,-33.12,-20.22,134.1512,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893517,120.9942622,10.057000160217285,211.32737731933594,0.0,5.64,-41.219997,-1.68,179.54236,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893517,120.9942622,10.057000160217285,211.32737731933594,0.0,-13.74,-39.12,6.66,177.4733,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893348,120.994258,9.883000373840332,209.25473022460938,0.0,-27.119999,-29.64,-14.099999,67.533676,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893348,120.994258,9.883000373840332,209.25473022460938,0.0,-15.96,-34.079998,-19.199999,-170.85497,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893348,120.994258,9.883000373840332,209.25473022460938,0.0,5.3399997,-39.6,7.7999997,179.58179,0,-96,0,0,-90,-96,0,0,0,17,0,1
24.7893348,120.994258,9.883000373840332,209.25473022460938,0.0,-27.96,-31.08,-4.56,169.34444,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7893161,120.9942548,9.803999900817871,206.70115661621094,0.0,-23.46,-30.48,-20.58,130.87958,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7893161,120.9942548,9.803999900817871,206.70115661621094,0.0,3.9599998,-43.8,1.9799999,175.76053,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7893011,120.994249,9.755999565124512,206.174072265625,0.0,-4.74,-37.2,20.22,161.09366,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7893011,120.994249,9.755999565124512,206.174072265625,0.0,-22.439999,-35.76,-12.3,51.559242,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7893011,120.994249,9.755999565124512,206.174072265625,0.0,-7.02,-39.059998,-13.259999,-170.54872,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892845,120.9942447,9.8100004196167,204.85455322265625,0.0,5.52,-37.32,20.4,-174.17805,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892845,120.9942447,9.8100004196167,204.85455322265625,0.0,-11.82,-40.5,1.62,173.04645,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892845,120.9942447,9.8100004196167,204.85455322265625,0.0,-10.38,-31.74,-26.519999,130.5375,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892696,120.9942421,9.850000381469727,203.02735900878906,0.0,12.24,-40.079998,-3.24,-174.47981,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892696,120.9942421,9.850000381469727,203.02735900878906,0.0,2.7,-32.7,25.32,165.4787,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892539,120.9942405,9.89799976348877,201.0679473876953,0.0,-13.92,-37.739998,-9.3,159.21419,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7892539,120.9942405,9.89799976348877,201.0679473876953,0.0,5.52,-38.52,-16.02,170.59137,0,-95,0,0,-88,-93,0,0,0,17,0,1
24.7889732,120.9942422,9.972000122070312,187.05404663085938,0.0,-6.42,-39.899998,-16.74,160.32352,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889732,120.9942422,9.972000122070312,187.05404663085938,0.0,13.08,-38.579998,15.36,120.6271,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889732,120.9942422,9.972000122070312,187.05404663085938,0.0,-9.059999,-37.38,18.9,153.72235,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889574,120.9942448,9.913999557495117,186.01988220214844,0.0,-13.139999,-37.32,-14.099999,144.40067,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889574,120.9942448,9.913999557495117,186.01988220214844,0.0,9.12,-39.0,-11.4,-158.89014,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889574,120.9942448,9.913999557495117,186.01988220214844,0.0,5.3399997,-34.559998,19.98,177.59335,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889435,120.9942456,9.97599983215332,185.72735595703125,0.0,-20.82,-33.36,-10.62,155.9726,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889435,120.9942456,9.97599983215332,185.72735595703125,0.0,-9.9,-35.94,-17.699999,147.2961,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889295,120.9942464,9.956999778747559,185.20626831054688,0.0,13.2,-37.14,14.4,151.16187,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889295,120.9942464,9.956999778747559,185.20626831054688,0.0,-13.62,-36.3,14.219999,159.00044,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889295,120.9942464,9.956999778747559,185.20626831054688,0.0,-19.32,-32.88,-19.38,128.96548,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889295,120.9942464,9.956999778747559,185.20626831054688,0.0,1.62,-38.64,-14.82,-160.11595,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7889156,120.994247,9.866999626159668,184.61106872558594,0.0,7.44,-35.46,20.76,175.91667,0,0,0,-81,-79,-82,0,0,0,17,0,1
24.7894994,120.9949332,9.949000358581543,338.3333435058594,0.0,-13.38,-13.86,-37.8,-39.665882,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7894994,120.9949332,9.949000358581543,338.3333435058594,0.0,-25.08,22.68,-28.92,12.6987095,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7894994,120.9949332,9.949000358581543,338.3333435058594,0.0,-35.04,17.22,-23.279999,75.26425,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895136,120.9949248,9.895000457763672,337.6691589355469,0.0,-16.199999,-11.94,-38.76,-94.80718,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895136,120.9949248,9.895000457763672,337.6691589355469,0.0,-20.64,-16.14,-36.96,-115.6337,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895272,120.994915,9.894000053405762,336.3299255371094,0.0,-27.96,23.4,-29.279999,70.98185,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895272,120.994915,9.894000053405762,336.3299255371094,0.0,-25.26,7.14,-38.52,-14.264539,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895272,120.994915,9.894000053405762,336.3299255371094,0.0,6.06,-21.24,-37.5,22.610401,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-16.56,10.92,-41.28,-9.454495,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-34.2,11.04,-29.46,80.05832,-81,-76,0,0,0,0,0,-62,0,17,0,1
24.7895398,120.9949033,9.86299991607666,334.4815979003906,0.0,-7.2599998,-16.92,-40.68,-75.13141,-81,-76,0,0,0,0,0,-62,0,17,0,1
